Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_minute,Arrival_hour,Arrival_minute,dur_hours,dur_minutes
5394,Air Asia,Delhi,Cochin,1 stop,8759,6,6,7,55,13,25,5,30
4639,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3,8,45,22,55,14,10
2035,Air India,Kolkata,Banglore,1 stop,8366,9,5,9,25,7,55,22,30
4989,Jet Airways,Kolkata,Banglore,1 stop,14151,18,5,17,0,21,5,28,5
9197,IndiGo,Kolkata,Banglore,non-stop,4148,12,3,15,10,17,45,2,35
6559,Air India,Kolkata,Banglore,2 stops,14424,15,5,7,0,5,25,22,25
1122,Jet Airways,Banglore,Delhi,non-stop,8016,21,6,11,10,14,5,2,55
10174,Jet Airways,Delhi,Cochin,1 stop,12767,21,3,8,0,18,50,10,50
2471,Jet Airways,Delhi,Cochin,2 stops,10909,9,4,5,30,4,25,22,55
8123,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,2,15,12,35,10,20
1049,Vistara,Kolkata,Banglore,1 stop,9555,24,5,7,10,18,50,11,40
8083,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3,21,55,9,25,11,30
8784,SpiceJet,Mumbai,Hyderabad,non-stop,2227,9,5,13,15,14,45,1,30
6779,Air India,Chennai,Kolkata,non-stop,4405,24,3,11,40,13,55,2,15
4278,Jet Airways,Kolkata,Banglore,1 stop,9663,1,5,8,25,9,20,24,55
5271,IndiGo,Chennai,Kolkata,non-stop,3597,27,5,19,35,21,55,2,20
5737,Air India,Banglore,Delhi,non-stop,6961,1,6,10,0,12,45,2,45
9847,IndiGo,Chennai,Kolkata,non-stop,5277,15,5,22,5,0,25,2,20
9088,Multiple carriers,Delhi,Cochin,1 stop,8266,9,5,11,40,19,15,7,35
1111,SpiceJet,Kolkata,Banglore,non-stop,3873,6,4,22,20,0,40,2,20
6187,Jet Airways,Kolkata,Banglore,1 stop,14151,18,5,9,35,21,5,11,30
873,Jet Airways,Kolkata,Banglore,1 stop,11467,1,4,9,35,19,10,9,35
74,IndiGo,Delhi,Cochin,1 stop,6893,21,3,5,5,10,5,5,0
2677,Jet Airways,Delhi,Cochin,2 stops,13014,9,6,5,30,4,25,22,55
907,IndiGo,Delhi,Cochin,1 stop,5703,21,4,7,35,12,10,4,35
1710,SpiceJet,Kolkata,Banglore,non-stop,3841,3,5,6,55,9,30,2,35
1613,Jet Airways,Mumbai,Hyderabad,non-stop,5678,27,5,19,35,21,5,1,30
1812,Multiple carriers,Delhi,Cochin,1 stop,7575,15,5,10,35,19,15,8,40
15,Air India,Delhi,Cochin,2 stops,14011,3,3,16,40,19,15,26,35
2727,IndiGo,Delhi,Cochin,1 stop,14871,3,3,8,25,15,30,7,5
4624,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3,11,40,5,5,17,25
1081,Jet Airways,Delhi,Cochin,1 stop,10262,12,6,21,50,4,25,6,35
6756,Vistara,Chennai,Kolkata,non-stop,11982,18,5,17,45,20,5,2,20
5546,Vistara,Kolkata,Banglore,1 stop,14360,24,3,17,0,22,55,5,55
8608,Multiple carriers,Delhi,Cochin,1 stop,7155,27,6,11,25,19,15,7,50
2666,Air India,Banglore,New Delhi,1 stop,13439,1,3,5,50,9,15,27,25
5245,Air India,Kolkata,Banglore,2 stops,15107,21,5,14,30,23,15,8,45
10680,Jet Airways,Banglore,Delhi,non-stop,7229,27,4,8,20,11,20,3,0
2451,Multiple carriers,Delhi,Cochin,1 stop,6883,27,3,10,0,21,0,11,0
1859,Jet Airways,Delhi,Cochin,1 stop,10262,6,6,17,30,4,25,10,55
6903,Jet Airways,Kolkata,Banglore,1 stop,9663,12,5,18,55,8,15,13,20
2975,IndiGo,Delhi,Cochin,1 stop,6704,9,5,14,20,22,30,8,10
1449,IndiGo,Kolkata,Banglore,non-stop,4804,15,5,22,15,0,50,2,35
2918,Jet Airways,Delhi,Cochin,1 stop,10262,24,6,15,0,4,25,13,25
5933,Air India,Delhi,Cochin,2 stops,10441,9,5,5,0,19,15,38,15
1656,Air India,Banglore,New Delhi,1 stop,6824,21,3,8,50,23,15,14,25
7907,Air India,Delhi,Cochin,2 stops,8245,21,3,17,15,19,15,26,0
6166,Air India,Kolkata,Banglore,2 stops,12718,24,5,9,25,1,20,15,55
7132,Air India,Delhi,Cochin,1 stop,5117,27,3,20,40,9,25,12,45
9495,Air India,Banglore,Delhi,non-stop,6961,12,6,10,0,12,45,2,45
7806,Multiple carriers,Delhi,Cochin,1 stop,15411,3,3,8,55,18,50,9,55
2301,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6,6,30,16,20,9,50
6052,Jet Airways,Delhi,Cochin,2 stops,13376,6,6,6,45,4,25,21,40
6627,GoAir,Delhi,Cochin,1 stop,6633,21,5,7,0,12,55,5,55
10082,Air India,Kolkata,Banglore,1 stop,10413,24,5,7,0,20,25,13,25
8880,Air India,Kolkata,Banglore,2 stops,13873,24,5,10,0,1,20,15,20
1701,Jet Airways,Kolkata,Banglore,1 stop,14781,18,5,5,45,18,15,12,30
2809,Jet Airways,Kolkata,Banglore,1 stop,13067,12,5,20,25,14,25,18,0
4645,Air India,Mumbai,Hyderabad,non-stop,3100,24,6,6,20,7,40,1,20
1913,Jet Airways,Kolkata,Banglore,1 stop,14939,9,6,21,10,10,5,12,55
2571,Air India,Kolkata,Banglore,2 stops,12723,15,5,5,50,16,15,34,25
4138,Jet Airways,Delhi,Cochin,1 stop,5406,1,4,18,15,12,35,18,20
2470,Jet Airways,Kolkata,Banglore,1 stop,12384,21,5,9,35,19,10,9,35
6690,Jet Airways,Kolkata,Banglore,1 stop,14781,9,5,16,30,4,40,12,10
4100,Jet Airways,Banglore,Delhi,non-stop,7229,27,5,19,50,22,50,3,0
6931,Jet Airways,Banglore,New Delhi,1 stop,13502,3,3,8,0,7,40,23,40
1526,Multiple carriers,Delhi,Cochin,1 stop,10678,12,6,4,55,19,0,14,5
7794,Jet Airways,Delhi,Cochin,2 stops,10368,24,6,5,30,4,25,22,55
9397,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4,6,30,19,50,13,20
1596,SpiceJet,Kolkata,Banglore,1 stop,7189,12,6,8,35,17,15,8,40
10258,Air India,Kolkata,Banglore,non-stop,6245,1,6,14,15,16,45,2,30
6438,Multiple carriers,Delhi,Cochin,1 stop,7005,9,6,11,40,21,0,9,20
5681,Air India,Kolkata,Banglore,non-stop,4960,9,3,14,15,16,45,2,30
6312,Jet Airways,Kolkata,Banglore,1 stop,14151,9,6,9,35,14,25,28,50
6682,Jet Airways,Kolkata,Banglore,1 stop,14178,24,5,16,30,9,20,16,50
9383,Air India,Delhi,Cochin,2 stops,12199,9,6,17,15,19,15,26,0
6036,Jet Airways,Delhi,Cochin,1 stop,10262,12,6,13,0,19,0,6,0
968,IndiGo,Banglore,Delhi,non-stop,3943,18,6,23,30,2,20,2,50
9819,Air India,Delhi,Cochin,1 stop,5117,27,3,6,5,9,25,27,20
7859,IndiGo,Banglore,Delhi,non-stop,4284,6,5,1,30,4,15,2,45
1014,Air India,Banglore,New Delhi,1 stop,6383,21,3,10,30,22,55,12,25
3222,Jet Airways,Kolkata,Banglore,1 stop,14151,12,5,17,0,23,35,6,35
7255,IndiGo,Mumbai,Hyderabad,non-stop,3175,15,3,16,55,18,25,1,30
4712,Jet Airways,Banglore,New Delhi,1 stop,14815,6,3,22,50,0,45,25,55
9504,Air India,Kolkata,Banglore,2 stops,13243,18,5,10,0,1,20,15,20
8522,IndiGo,Banglore,Delhi,non-stop,4823,15,4,18,55,21,50,2,55
3988,Multiple carriers,Delhi,Cochin,1 stop,13377,27,6,14,0,1,30,11,30
1185,Multiple carriers,Delhi,Cochin,2 stops,10444,6,3,9,45,21,20,11,35
497,Jet Airways,Delhi,Cochin,1 stop,5406,1,4,10,0,19,0,9,0
9003,Multiple carriers,Delhi,Cochin,1 stop,15136,6,3,9,0,21,0,12,0
5154,Multiple carriers,Delhi,Cochin,1 stop,10197,9,5,8,0,19,0,11,0
5874,Jet Airways,Banglore,Delhi,non-stop,7229,12,4,15,15,18,10,2,55
4952,Jet Airways,Kolkata,Banglore,1 stop,13364,1,4,14,5,19,50,5,45
1206,Air India,Kolkata,Banglore,1 stop,10203,1,5,10,0,23,15,13,15
6642,Multiple carriers,Delhi,Cochin,1 stop,13587,24,6,14,0,21,0,7,0
3624,Jet Airways,Delhi,Cochin,1 stop,10262,15,6,9,0,12,35,27,35
4382,Jet Airways,Delhi,Cochin,1 stop,10262,6,6,13,0,4,25,15,25
2537,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3,22,50,8,15,9,25
2692,SpiceJet,Banglore,New Delhi,non-stop,4273,24,3,5,45,8,35,2,50
9036,Jet Airways,Banglore,Delhi,non-stop,5769,24,6,6,0,8,45,2,45
3357,Multiple carriers,Delhi,Cochin,1 stop,15078,9,5,18,15,1,30,7,15
2128,Vistara,Banglore,Delhi,non-stop,5613,27,4,7,0,9,40,2,40
285,Multiple carriers,Delhi,Cochin,1 stop,7308,27,5,17,30,1,30,8,0
5254,SpiceJet,Kolkata,Banglore,1 stop,7646,1,4,15,55,21,25,5,30
3920,Vistara,Kolkata,Banglore,1 stop,7980,1,4,20,20,9,5,12,45
34,Jet Airways,Delhi,Cochin,1 stop,12373,18,5,7,5,12,35,5,30
2139,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,5,45,18,25,12,40
2007,Air Asia,Banglore,Delhi,non-stop,4483,15,4,23,55,2,45,2,50
4768,SpiceJet,Kolkata,Banglore,non-stop,4491,6,5,17,10,19,40,2,30
8266,SpiceJet,Kolkata,Banglore,non-stop,4096,6,3,9,0,11,30,2,30
882,Jet Airways,Mumbai,Hyderabad,non-stop,4995,6,6,7,5,8,30,1,25
9242,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,21,10,23,35,26,25
346,Jet Airways,Delhi,Cochin,1 stop,16079,27,5,10,0,19,0,9,0
3199,Jet Airways,Mumbai,Hyderabad,non-stop,4995,12,6,10,20,11,50,1,30
10004,Vistara,Banglore,New Delhi,non-stop,11598,18,3,21,10,0,5,2,55
786,Multiple carriers,Delhi,Cochin,1 stop,13568,21,3,6,40,18,50,12,10
1305,SpiceJet,Kolkata,Banglore,non-stop,4174,15,4,9,0,11,25,2,25
6349,Multiple carriers,Delhi,Cochin,1 stop,8266,27,6,8,45,19,15,10,30
6745,Jet Airways,Delhi,Cochin,1 stop,12898,27,5,21,50,12,35,14,45
6260,Jet Airways,Delhi,Cochin,1 stop,14714,1,6,11,30,19,0,7,30
3217,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4,6,30,4,40,22,10
8384,Jet Airways,Mumbai,Hyderabad,non-stop,3210,21,5,19,35,21,5,1,30
5011,SpiceJet,Mumbai,Hyderabad,non-stop,2017,27,3,13,10,14,30,1,20
5662,Jet Airways,Banglore,New Delhi,1 stop,31825,1,3,20,35,11,25,14,50
7031,Air India,Kolkata,Banglore,3 stops,14015,12,5,9,50,23,15,13,25
6855,Multiple carriers,Delhi,Cochin,1 stop,13378,21,3,8,0,19,15,11,15
4232,IndiGo,Delhi,Cochin,1 stop,5883,15,6,10,35,1,30,14,55
9617,IndiGo,Banglore,Delhi,non-stop,3943,6,6,4,0,6,50,2,50
8967,Jet Airways,Delhi,Cochin,2 stops,10368,9,6,9,40,4,25,18,45
7084,IndiGo,Banglore,Delhi,non-stop,4591,6,6,23,30,2,20,2,50
3074,IndiGo,Banglore,Delhi,non-stop,3943,6,6,1,30,4,15,2,45
3197,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,8,25,19,50,11,25
1352,Multiple carriers,Delhi,Cochin,1 stop,10678,12,6,4,55,12,35,7,40
10066,IndiGo,Banglore,New Delhi,1 stop,9165,15,3,14,25,19,25,5,0
6275,IndiGo,Delhi,Cochin,non-stop,4729,3,4,14,20,17,35,3,15
10544,Multiple carriers,Delhi,Cochin,1 stop,10877,12,6,11,25,19,0,7,35
9631,IndiGo,Banglore,New Delhi,non-stop,8855,3,3,16,55,19,45,2,50
2938,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,18,55,20,20,25,25
9303,Vistara,Banglore,New Delhi,non-stop,21730,1,3,19,40,22,20,2,40
8886,GoAir,Delhi,Cochin,1 stop,5199,9,6,5,55,13,35,7,40
8972,GoAir,Delhi,Cochin,1 stop,5457,1,6,7,0,12,55,5,55
1129,Jet Airways,Delhi,Cochin,1 stop,14714,3,6,20,55,19,0,22,5
7854,IndiGo,Kolkata,Banglore,non-stop,4804,12,6,4,40,7,15,2,35
2405,Jet Airways,Banglore,New Delhi,1 stop,22270,1,3,14,5,7,40,17,35
1394,SpiceJet,Chennai,Kolkata,non-stop,3332,27,3,8,20,10,35,2,15
92,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3,16,55,10,25,17,30
3708,Air India,Mumbai,Hyderabad,non-stop,3100,1,5,19,30,20,45,1,15
3267,Jet Airways,Kolkata,Banglore,1 stop,8586,9,6,8,25,4,40,20,15
3075,Jet Airways,Kolkata,Banglore,1 stop,10703,12,5,17,0,21,5,28,5
5483,Air India,Delhi,Cochin,2 stops,10231,27,5,22,0,19,15,21,15
10682,Air India,Delhi,Cochin,2 stops,11753,9,5,10,55,19,15,8,20
1423,SpiceJet,Kolkata,Banglore,non-stop,3841,18,5,14,55,17,25,2,30
4192,Multiple carriers,Delhi,Cochin,1 stop,12327,27,3,16,0,1,35,9,35
4392,IndiGo,Delhi,Cochin,1 stop,6528,21,3,16,10,22,20,6,10
2950,Multiple carriers,Delhi,Cochin,1 stop,15342,6,3,11,30,19,15,7,45
722,IndiGo,Kolkata,Banglore,1 stop,4226,18,5,6,20,10,20,4,0
8956,IndiGo,Kolkata,Banglore,1 stop,4226,12,6,6,20,10,20,4,0
2319,IndiGo,Delhi,Cochin,1 stop,7048,27,3,4,45,15,30,10,45
5619,IndiGo,Banglore,Delhi,non-stop,4823,1,5,7,10,10,5,2,55
10116,Jet Airways,Kolkata,Banglore,1 stop,13364,1,4,14,5,20,45,6,40
2175,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,8,55,18,25,9,30
7463,GoAir,Delhi,Cochin,1 stop,6393,6,3,6,0,13,20,7,20
8238,Jet Airways,Delhi,Cochin,2 stops,15129,21,5,5,30,19,0,13,30
4089,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,5,45,15,15,9,30
9827,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5,11,30,21,0,9,30
3996,Air India,Kolkata,Banglore,2 stops,16057,15,5,20,30,13,45,17,15
915,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,20,55,19,0,22,5
8376,Jet Airways,Kolkata,Banglore,1 stop,12692,6,6,17,0,9,45,16,45
9302,Vistara,Kolkata,Banglore,1 stop,9345,21,5,17,0,20,20,27,20
6320,IndiGo,Kolkata,Banglore,non-stop,4804,9,5,22,15,0,50,2,35
8106,Vistara,Banglore,Delhi,non-stop,4668,12,5,11,30,14,20,2,50
12,Air India,Chennai,Kolkata,non-stop,4667,24,6,11,40,13,55,2,15
10389,Air India,Kolkata,Banglore,2 stops,14424,15,5,10,0,5,25,19,25
2835,IndiGo,Delhi,Cochin,1 stop,6093,3,6,6,40,21,0,14,20
6156,SpiceJet,Kolkata,Banglore,non-stop,3841,1,4,9,0,11,25,2,25
3038,IndiGo,Delhi,Cochin,1 stop,6938,27,5,16,10,22,30,6,20
7296,Jet Airways,Delhi,Cochin,2 stops,15812,3,6,11,40,19,0,7,20
4147,Air India,Delhi,Cochin,2 stops,11281,15,5,22,0,19,15,21,15
5937,Jet Airways,Delhi,Cochin,1 stop,10262,9,6,11,30,12,35,25,5
3784,SpiceJet,Kolkata,Banglore,non-stop,3873,6,6,22,20,0,40,2,20
4561,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5,16,30,19,50,27,20
3993,Air India,Delhi,Cochin,1 stop,5642,21,3,20,40,9,25,12,45
8899,Air India,Kolkata,Banglore,2 stops,12723,6,6,5,50,23,15,17,25
5659,IndiGo,Delhi,Cochin,1 stop,6270,9,4,10,35,1,30,14,55
9008,Multiple carriers,Delhi,Cochin,1 stop,13377,24,6,11,30,1,30,14,0
5914,Jet Airways,Delhi,Cochin,1 stop,16079,21,5,10,0,19,0,9,0
6243,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6,6,30,18,15,11,45
109,Jet Airways,Delhi,Cochin,2 stops,15129,24,5,23,5,19,0,19,55
10108,Jet Airways,Delhi,Cochin,1 stop,6017,21,3,22,0,18,50,20,50
811,IndiGo,Delhi,Cochin,1 stop,6412,15,5,14,20,22,30,8,10
10378,Jet Airways,Delhi,Cochin,1 stop,14714,6,6,2,15,19,0,16,45
173,Multiple carriers,Delhi,Cochin,1 stop,13587,27,6,11,30,21,0,9,30
9079,Multiple carriers,Delhi,Cochin,1 stop,10696,3,6,7,5,22,30,15,25
4493,IndiGo,Kolkata,Banglore,non-stop,4174,6,4,22,15,0,50,2,35
3720,IndiGo,Banglore,Delhi,non-stop,4823,15,5,18,55,21,50,2,55
6546,Jet Airways,Delhi,Cochin,1 stop,12373,9,5,7,5,4,25,21,20
2065,Jet Airways,Banglore,New Delhi,1 stop,7832,9,3,21,25,7,40,10,15
3451,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6,8,25,20,45,12,20
3902,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,6,19,35,21,5,1,30
4289,IndiGo,Delhi,Cochin,1 stop,6442,3,6,8,35,16,10,7,35
5844,Jet Airways,Delhi,Cochin,2 stops,13014,24,6,5,30,4,25,22,55
10095,Vistara,Banglore,New Delhi,non-stop,5403,21,3,11,30,14,10,2,40
3415,Multiple carriers,Delhi,Cochin,1 stop,9646,12,6,9,45,16,10,6,25
3241,Jet Airways,Kolkata,Banglore,1 stop,8355,12,6,10,20,17,35,7,15
7174,SpiceJet,Chennai,Kolkata,non-stop,3859,3,6,9,45,12,0,2,15
4918,Jet Airways,Delhi,Cochin,1 stop,10262,6,6,11,30,19,0,7,30
6250,SpiceJet,Mumbai,Hyderabad,non-stop,2017,27,5,22,45,0,15,1,30
1440,Air India,Delhi,Cochin,2 stops,12488,3,6,12,20,19,15,30,55
1745,IndiGo,Banglore,New Delhi,non-stop,6860,21,3,16,55,19,45,2,50
7217,Air India,Delhi,Cochin,2 stops,11732,24,6,18,45,19,15,24,30
6263,IndiGo,Delhi,Cochin,1 stop,6206,27,5,17,30,1,30,8,0
9245,IndiGo,Delhi,Cochin,1 stop,6938,27,3,14,20,22,20,8,0
6065,Jet Airways,Banglore,Delhi,non-stop,5769,21,6,8,20,11,20,3,0
8098,Multiple carriers,Delhi,Cochin,1 stop,13587,12,6,11,30,21,0,9,30
847,IndiGo,Banglore,Delhi,non-stop,3943,18,6,5,30,8,20,2,50
9426,Multiple carriers,Delhi,Cochin,1 stop,18286,3,3,11,30,1,35,14,5
5030,Air India,Delhi,Cochin,non-stop,5411,27,4,18,5,21,10,3,5
868,Jet Airways,Kolkata,Banglore,1 stop,10844,6,6,16,30,23,35,7,5
7149,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3,22,55,15,15,16,20
1296,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,20,0,12,0,16,0
4137,Air India,Mumbai,Hyderabad,non-stop,3100,1,6,19,30,20,45,1,15
619,Multiple carriers,Delhi,Cochin,1 stop,9424,1,5,19,0,1,30,6,30
6330,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5,18,55,22,35,27,40
8439,Air India,Delhi,Cochin,non-stop,6094,9,5,18,5,21,10,3,5
1890,Air India,Delhi,Cochin,2 stops,13591,18,5,20,15,19,15,23,0
6773,Air India,Banglore,Delhi,non-stop,5228,18,4,21,5,23,55,2,50
6315,Jet Airways,Delhi,Cochin,2 stops,13882,12,6,9,25,4,25,19,0
934,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,8,0,20,20,12,20
6111,Vistara,Kolkata,Banglore,1 stop,8820,12,5,7,10,18,50,11,40
5403,Multiple carriers,Delhi,Cochin,1 stop,18260,9,3,2,15,12,55,10,40
9421,IndiGo,Kolkata,Banglore,non-stop,4148,12,3,21,25,0,5,2,40
8410,SpiceJet,Banglore,Delhi,non-stop,5621,18,4,21,10,0,5,2,55
5990,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,6,2,55,4,20,1,25
464,SpiceJet,Kolkata,Banglore,non-stop,3873,15,6,14,55,17,25,2,30
8169,Air Asia,Delhi,Cochin,1 stop,6152,27,5,7,55,22,25,14,30
5750,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3,8,55,9,30,24,35
1765,IndiGo,Kolkata,Banglore,1 stop,5192,24,5,15,15,20,5,4,50
9294,Air India,Delhi,Cochin,2 stops,13381,9,6,14,25,19,15,28,50
4803,Air India,Kolkata,Banglore,non-stop,6245,1,5,14,15,16,45,2,30
3151,Jet Airways,Delhi,Cochin,2 stops,13029,18,5,5,30,4,25,22,55
2108,Jet Airways,Banglore,New Delhi,1 stop,27210,15,3,21,25,5,5,7,40
5985,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,18,55,16,10,21,15
9277,Jet Airways,Kolkata,Banglore,1 stop,14781,9,5,16,30,23,35,7,5
2214,Jet Airways,Banglore,Delhi,non-stop,7229,9,4,6,0,8,45,2,45
6426,IndiGo,Banglore,Delhi,non-stop,4823,18,5,18,25,21,20,2,55
8573,Air India,Kolkata,Banglore,1 stop,8891,15,5,16,50,7,55,15,5
9541,Jet Airways,Delhi,Cochin,2 stops,9412,27,3,5,10,4,25,23,15
9478,IndiGo,Kolkata,Banglore,1 stop,3809,6,5,19,20,23,45,4,25
8199,SpiceJet,Banglore,Delhi,non-stop,3919,1,6,9,30,12,20,2,50
7142,SpiceJet,Banglore,Delhi,non-stop,4423,15,5,9,30,12,20,2,50
1359,Air India,Banglore,Delhi,non-stop,5176,1,4,6,10,8,55,2,45
6252,Air India,Delhi,Cochin,1 stop,8669,6,6,7,0,19,15,12,15
2901,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6,20,0,16,20,20,20
10179,Multiple carriers,Delhi,Cochin,1 stop,10696,3,6,7,5,16,10,9,5
1598,Jet Airways,Delhi,Cochin,1 stop,15764,6,3,11,30,4,25,16,55
2337,Jet Airways,Kolkata,Banglore,1 stop,8586,6,5,16,30,4,40,12,10
10585,SpiceJet,Kolkata,Banglore,1 stop,8844,15,5,11,15,18,30,7,15
7911,Air India,Banglore,New Delhi,non-stop,11633,18,3,17,0,19,45,2,45
865,Air India,Delhi,Cochin,2 stops,9347,9,5,7,5,9,25,26,20
2895,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6,21,10,12,0,14,50
6732,IndiGo,Delhi,Cochin,1 stop,6147,27,5,2,0,7,45,5,45
5964,Air Asia,Banglore,New Delhi,non-stop,10715,1,3,5,50,8,40,2,50
5963,SpiceJet,Chennai,Kolkata,non-stop,6300,15,3,17,45,20,5,2,20
3835,SpiceJet,Kolkata,Banglore,non-stop,5515,1,3,9,0,11,30,2,30
7672,Air India,Delhi,Cochin,1 stop,7690,9,6,6,5,9,25,27,20
4990,Air India,Delhi,Cochin,non-stop,4729,9,4,5,10,8,0,2,50
1633,Multiple carriers,Delhi,Cochin,1 stop,8266,15,5,10,20,19,15,8,55
1689,IndiGo,Delhi,Cochin,1 stop,6442,15,6,7,35,22,30,14,55
2253,SpiceJet,Mumbai,Hyderabad,non-stop,2017,27,6,13,15,14,45,1,30
7066,IndiGo,Banglore,Delhi,non-stop,4990,18,4,13,0,15,50,2,50
5961,Air India,Delhi,Cochin,2 stops,10467,21,5,13,5,9,25,20,20
8545,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,6,30,16,20,9,50
1315,IndiGo,Delhi,Cochin,1 stop,10351,27,3,9,10,21,0,11,50
2403,Air India,Kolkata,Banglore,1 stop,6117,6,5,19,0,4,40,9,40
1544,SpiceJet,Chennai,Kolkata,non-stop,3597,9,5,17,45,20,5,2,20
4978,Multiple carriers,Delhi,Cochin,1 stop,10197,24,5,9,0,19,0,10,0
1010,SpiceJet,Delhi,Cochin,1 stop,4812,27,6,8,45,13,15,4,30
8262,SpiceJet,Kolkata,Banglore,non-stop,3873,1,5,6,55,9,30,2,35
1263,GoAir,Banglore,Delhi,non-stop,3898,3,5,7,45,10,40,2,55
8405,Multiple carriers,Delhi,Cochin,1 stop,7933,1,6,9,0,21,0,12,0
1042,Air India,Delhi,Cochin,2 stops,8245,21,3,17,15,19,15,26,0
2981,SpiceJet,Banglore,Delhi,non-stop,3311,6,6,21,10,0,5,2,55
7111,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5,10,0,21,0,11,0
4306,Jet Airways,Mumbai,Hyderabad,non-stop,4160,18,3,10,20,11,50,1,30
6636,IndiGo,Banglore,Delhi,non-stop,4077,6,5,23,30,2,20,2,50
1062,IndiGo,Delhi,Cochin,1 stop,7318,21,5,9,15,21,0,11,45
9276,Air India,Banglore,New Delhi,1 stop,10657,9,3,11,5,22,45,11,40
1896,Air India,Kolkata,Banglore,non-stop,5510,27,5,14,15,16,45,2,30
10176,IndiGo,Delhi,Cochin,1 stop,6442,27,4,6,50,16,10,9,20
9024,Jet Airways,Delhi,Cochin,2 stops,16704,27,5,23,5,4,25,29,20
5854,Air India,Kolkata,Banglore,2 stops,11542,21,5,9,25,13,45,28,20
1918,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3,16,55,8,15,15,20
4971,SpiceJet,Delhi,Cochin,1 stop,4760,24,6,8,45,13,15,4,30
5918,GoAir,Kolkata,Banglore,1 stop,6095,9,5,23,30,7,45,8,15
3990,Air India,Kolkata,Banglore,2 stops,15107,21,5,14,30,12,30,22,0
1389,Jet Airways,Delhi,Cochin,2 stops,15129,9,5,9,40,19,0,9,20
3051,IndiGo,Kolkata,Banglore,non-stop,4778,6,3,21,25,0,5,2,40
9203,Jet Airways,Banglore,Delhi,non-stop,7229,1,6,18,55,22,0,3,5
792,GoAir,Delhi,Cochin,1 stop,10188,9,5,14,25,19,35,5,10
2550,Jet Airways,Delhi,Cochin,2 stops,13376,3,6,14,35,12,35,22,0
5495,IndiGo,Kolkata,Banglore,non-stop,4804,27,6,9,35,12,10,2,35
9043,Air India,Kolkata,Banglore,2 stops,13033,6,6,10,0,1,20,15,20
2295,Multiple carriers,Delhi,Cochin,1 stop,13504,15,6,10,0,19,0,9,0
4433,Jet Airways,Kolkata,Banglore,1 stop,10844,6,6,20,0,16,20,20,20
3257,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3,5,45,15,15,9,30
9551,Air India,Delhi,Cochin,2 stops,8026,27,3,5,0,19,15,38,15
4351,Air India,Delhi,Cochin,1 stop,7480,27,6,9,45,9,25,23,40
1343,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,21,50,19,0,21,10
6375,Vistara,Kolkata,Banglore,1 stop,9187,6,6,7,10,10,45,27,35
1436,Jet Airways,Delhi,Cochin,1 stop,6960,27,3,13,0,4,25,15,25
4207,IndiGo,Kolkata,Banglore,non-stop,6565,3,3,9,35,12,20,2,45
389,Jet Airways,Delhi,Cochin,1 stop,16079,27,5,18,15,19,0,24,45
3922,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,18,55,18,15,23,20
9494,Multiple carriers,Delhi,Cochin,1 stop,10197,27,5,9,0,19,15,10,15
5122,IndiGo,Banglore,Delhi,non-stop,4990,24,5,13,0,15,50,2,50
9778,Multiple carriers,Delhi,Cochin,1 stop,14086,9,3,6,50,21,0,14,10
3839,Air India,Banglore,Delhi,non-stop,6961,24,6,13,20,16,10,2,50
2597,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4,18,55,20,45,25,50
